-1.212109088897705078e+00,1.202162146568298340e+00,8.874036669731140137e-01
1.202707171440124512e+00,-1.539628028869628906e+00,8.006219565868377686e-02
-1.463680148124694824e+00,-1.502144455909729004e+00,2.366782873868942261e-01
-1.726753234863281250e+00,1.404904723167419434e+00,8.109533786773681641e-01
-5.341233611106872559e-01,1.344748854637145996e+00,9.786825776100158691e-01
1.635934948921203613e+00,1.581103920936584473e+00,1.087499737739562988e+00
-1.672247767448425293e+00,-7.246221303939819336e-01,-9.793666005134582520e-01
1.829319000244140625e+00,-1.483939528465270996e+00,-1.493201851844787598e+00
-7.154812812805175781e-01,-1.020025253295898438e+00,5.116680860519409180e-01
2.237191677093505859e+00,1.980213761329650879e+00,6.795604825019836426e-01
